base_price,competitor_price,demand,stock,is_holiday,target_price
354.37,349.59,0.62,83,0,356.66
149.17,160.36,0.78,135,0,159.18
117.44,113.97,0.21,10,0,109.75
366.96,371.19,0.06,94,0,345.48
283.72,289.56,0.34,14,1,315.54
418.06,406.92,0.68,90,0,416.17
170.48,186.56,0.5,89,0,179.23
344.47,338.97,0.77,181,0,350.72
468.73,451.42,0.49,80,1,485.27
150.96,144.3,0.79,148,0,162.15
175.27,160.8,0.66,177,0,167.3
220.57,224.17,0.4,34,0,219.98
280.41,284.66,0.59,90,0,276.98
474.25,492.03,0.41,52,1,509.0
132.63,138.83,0.42,193,0,131.82
284.26,269.55,0.43,82,0,280.25
486.89,470.05,0.54,38,1,511.07
301.81,313.6,0.66,66,0,309.5
406.81,425.84,0.56,55,0,407.81
191.73,202.59,0.48,104,0,193.17
58.67,70.48,0.71,170,1,63.99
308.41,302.18,0.67,104,0,301.97
159.47,142.05,0.45,10,1,173.87
405.25,404.75,0.36,29,0,408.84
247.13,242.98,0.26,183,1,232.06
308.73,308.42,0.55,190,0,295.97
448.81,452.66,0.62,161,0,432.4
213.03,225.43,0.18,107,0,205.26
131.38,117.9,0.55,67,0,123.37
426.93,439.67,0.59,125,0,433.92
315.16,301.72,0.34,0,0,319.93
60.12,76.45,0.46,140,1,68.97
484.78,480.4,0.83,54,1,550.14
182.35,165.6,0.75,110,0,185.59
141.58,146.43,0.36,61,0,144.71
405.97,403.76,0.51,1,0,417.07
400.08,385.35,0.43,103,0,390.85
59.53,58.67,0.15,136,0,56.62
244.62,260.02,0.56,56,0,252.1
161.42,171.9,0.76,1,0,180.76
87.38,96.43,0.78,187,0,95.88
438.93,444.37,0.56,12,0,455.69
143.91,145.54,0.62,24,0,140.32
271.23,263.24,0.87,163,0,275.05
318.08,318.86,0.63,4,0,327.37
175.99,184.96,0.49,11,1,197.1
448.91,434.67,0.51,116,0,442.79
258.63,252.31,0.51,18,0,268.4
412.27,407.71,0.53,87,0,415.8
343.46,326.18,0.58,180,0,330.18
316.4,316.77,0.49,15,1,341.35
301.53,295.48,0.48,194,0,290.49
73.51,88.95,0.38,180,0,80.27
449.33,438.74,0.2,97,0,412.26
496.85,512.56,0.77,140,0,539.15
270.54,288.57,0.39,17,0,282.13
367.96,349.21,0.62,53,0,364.53
264.69,259.55,0.59,15,0,269.17
108.5,111.66,0.58,79,0,112.43
328.05,319.62,0.29,111,1,323.69
200.6,185.83,0.4,66,0,196.16
390.41,382.32,0.27,185,1,370.24
84.11,87.07,0.61,141,0,86.34
261.16,254.43,0.41,186,1,261.32
260.52,258.39,0.58,174,0,251.54
189.66,190.0,0.49,64,1,196.31
60.4,54.75,0.84,118,0,62.99
118.38,135.66,0.23,175,1,113.65
344.94,347.35,0.72,186,0,357.17
194.58,207.97,0.6,109,1,205.03
470.96,453.69,0.64,60,1,487.56
361.16,374.3,0.28,15,0,353.83
306.25,324.3,0.61,54,0,307.5
467.61,465.32,0.4,25,1,491.39
489.87,485.92,0.57,79,0,491.57
178.23,188.06,0.54,110,0,184.86
479.22,482.96,0.53,192,1,491.2
136.4,122.6,0.46,98,0,132.53
354.65,361.7,0.57,139,0,360.91
405.56,416.85,0.31,79,1,435.24
175.98,178.38,0.68,154,0,170.14
299.11,295.72,0.66,87,0,300.04
203.41,221.03,0.26,33,0,196.08
278.67,263.75,0.69,30,1,293.42
217.3,230.53,0.52,40,0,218.64
66.11,70.8,0.71,156,0,72.35
379.53,369.98,0.6,101,0,381.42
438.36,426.03,0.58,23,0,435.75
132.09,113.22,0.42,145,0,126.13
121.81,134.07,0.78,25,0,129.71
199.62,212.52,0.26,148,0,186.85
119.14,112.77,0.37,187,1,118.04
331.04,344.9,0.67,143,0,334.89
382.65,399.27,0.54,191,0,379.0
385.82,393.31,0.35,118,0,389.59
130.49,144.57,0.6,136,0,130.4
320.04,335.82,0.82,93,0,343.82
483.41,494.36,0.59,151,0,474.72
81.17,70.94,0.37,21,0,73.51
378.37,384.01,0.15,179,0,339.23
285.4,297.22,0.37,159,0,278.42
146.53,144.38,0.08,152,0,135.49
183.87,192.08,0.92,122,0,202.25
338.67,320.3,0.52,125,0,328.95
259.45,278.6,0.1,25,0,244.09
383.46,391.75,0.59,197,1,390.68
464.74,479.43,0.74,50,0,505.13
179.05,189.28,0.21,146,0,167.47
107.62,95.23,0.57,184,1,103.26
400.03,410.02,0.07,142,0,374.06
438.85,422.68,0.58,63,0,434.06
166.56,171.22,0.8,68,1,194.25
432.11,428.05,0.52,157,1,437.91
288.86,292.5,0.36,138,0,294.82
196.81,188.88,0.49,134,0,196.89
287.84,277.25,0.7,41,0,286.72
269.39,278.93,0.64,31,0,276.93
377.77,394.36,0.66,150,1,404.01
175.84,171.23,0.3,36,0,174.16
451.66,439.33,0.65,118,1,470.94
248.96,232.79,0.41,186,0,239.0
85.82,102.48,0.52,64,0,95.74
234.39,218.91,0.27,74,0,208.57
438.55,422.35,0.19,97,0,404.43
480.81,485.79,0.58,85,1,509.27
488.6,474.58,0.41,40,1,508.0
278.36,294.49,0.71,40,0,299.97
201.7,183.91,0.5,173,0,192.01
290.34,298.4,0.62,74,0,289.28
358.83,350.8,0.6,162,0,345.87
329.55,332.05,0.22,112,1,325.8
374.3,373.09,0.94,65,0,397.39
483.32,476.73,0.6,93,0,479.26
91.03,79.35,0.25,113,0,79.46
274.66,290.05,0.62,122,0,274.58
157.71,170.2,0.56,96,0,158.54
387.34,368.88,0.43,18,0,398.42
70.13,65.33,0.66,82,0,68.69
56.24,61.22,0.1,110,0,50.12
437.56,439.01,0.12,16,0,423.08
190.13,201.21,0.45,101,1,206.89
230.05,236.63,0.76,0,1,268.53
319.42,315.68,0.11,175,0,282.49
289.55,294.08,0.46,69,1,306.51
486.86,473.73,0.55,120,0,487.51
226.49,231.41,0.21,49,0,212.89
218.44,221.7,0.55,122,0,218.63
444.68,427.49,0.34,4,1,481.14
123.35,139.11,0.47,155,0,127.1
163.67,146.92,0.39,154,0,153.31
227.84,212.14,0.47,58,0,220.93
129.05,111.21,0.17,35,0,112.49
289.78,274.76,0.55,154,0,272.81
496.22,482.49,0.59,167,0,470.66
439.75,422.4,0.49,121,1,456.3
181.38,200.06,0.47,38,0,187.4
128.61,142.25,0.93,28,1,148.47
168.35,184.12,0.84,133,1,191.6
56.78,60.6,0.6,74,0,62.47
330.1,348.27,0.63,25,0,334.93
344.6,353.95,0.45,111,0,346.95
94.75,85.66,0.28,32,0,85.06
187.84,186.59,0.55,197,0,178.44
407.73,414.54,0.37,198,0,393.75
498.18,517.79,0.2,157,0,450.33
473.41,487.07,0.37,174,0,462.94
135.64,146.76,0.72,162,0,142.39
169.86,180.15,0.4,116,0,175.56
203.64,206.59,0.72,100,0,221.1
207.76,211.74,0.52,184,0,206.59
455.8,443.7,0.48,97,1,480.66
457.89,460.39,0.34,52,1,487.26
433.73,439.29,0.35,71,0,436.21
360.98,352.72,0.59,39,0,356.49
330.49,333.24,0.38,79,0,331.07
179.44,188.31,0.68,52,0,184.85
78.2,59.67,0.59,122,0,70.3
166.74,169.23,0.43,71,0,169.21
252.19,242.73,0.42,138,0,249.22
330.84,329.68,0.5,128,0,326.88
218.12,234.86,0.77,157,0,225.64
90.68,96.02,0.27,163,0,79.99
250.58,249.84,0.6,82,0,246.84
207.13,195.8,0.29,126,0,184.42
378.46,395.92,0.3,180,0,342.94
432.41,416.65,0.44,116,0,430.35
390.12,381.7,0.53,162,0,369.43
340.41,347.86,0.26,189,0,308.03
364.22,357.92,0.25,184,0,322.69
479.12,484.01,0.55,102,1,507.97
159.32,144.83,0.26,0,0,146.42
486.65,488.59,0.48,56,0,488.46
342.55,326.19,0.53,176,0,322.02
177.78,195.85,0.25,129,0,170.77
186.55,169.92,0.72,43,0,199.09
316.18,307.58,0.99,108,0,330.85
442.39,427.82,0.86,81,0,468.02
269.96,255.09,0.48,58,0,266.5
247.72,259.94,0.83,10,1,294.46
449.37,450.19,0.09,12,1,453.33
104.66,117.86,0.68,4,1,121.72
119.29,137.43,0.73,17,1,142.93
207.58,211.37,0.45,181,1,216.12
438.97,453.35,0.92,105,1,505.93
273.06,260.89,0.7,11,0,282.12
352.7,338.66,0.5,103,1,365.75
348.29,342.09,0.45,146,0,345.31
333.27,320.77,0.4,44,0,324.7
85.6,81.0,0.58,36,0,79.96
498.23,516.47,0.42,2,0,525.48
374.6,392.84,0.33,25,0,379.32
321.35,326.07,0.64,48,0,327.58
279.48,261.02,0.75,120,1,311.69
139.53,151.85,0.63,63,0,138.88
434.42,418.97,0.16,38,0,394.65
463.21,451.95,0.67,1,0,472.09
412.17,411.87,0.75,107,0,442.58
127.16,111.94,0.2,43,0,109.82
242.14,247.88,0.34,128,0,247.37
308.06,291.95,0.57,131,0,308.06
403.69,399.88,0.41,171,0,389.88
217.7,206.76,0.77,158,0,223.8
308.19,318.36,0.51,116,1,326.85
278.75,290.63,0.35,159,0,275.04
78.58,88.44,0.73,180,0,85.67
424.91,427.82,0.35,158,0,410.7
372.86,363.92,0.61,27,1,386.42
275.05,263.2,0.48,52,0,267.05
107.28,107.22,0.72,185,1,120.77
326.86,309.33,0.44,184,0,312.51
410.38,428.33,0.36,110,0,412.95
269.15,250.62,0.21,102,0,242.54
233.06,251.23,0.62,9,1,262.64
488.9,506.0,0.21,17,0,470.67
498.21,501.41,0.64,140,0,498.33
70.12,84.75,0.55,165,0,67.07
82.81,77.2,0.71,100,1,87.45
146.07,147.12,0.57,93,0,143.81
119.93,118.33,0.52,149,0,120.23
492.55,479.52,0.52,164,0,468.15
177.22,167.06,0.47,187,0,163.14
155.79,155.12,0.57,116,0,156.75
383.12,373.3,0.26,35,0,358.01
146.24,152.41,0.48,28,0,145.5
343.75,356.07,0.68,160,0,332.21
381.68,399.88,0.4,171,0,376.02
341.56,357.77,0.47,106,0,346.77
141.4,139.31,0.18,125,0,131.12
319.36,334.84,0.46,54,0,321.41
321.27,316.51,0.23,103,0,298.18
394.19,390.82,0.7,182,1,397.07
88.12,69.71,0.33,56,0,81.34
253.45,236.48,0.63,176,1,254.56
211.77,206.08,0.39,8,0,215.66
156.4,141.09,0.5,43,0,152.18
87.65,99.85,0.25,89,0,81.32
257.48,246.89,0.49,52,0,255.03
476.76,472.51,0.29,148,0,445.69
414.3,428.54,0.41,52,0,419.13
341.67,352.15,0.59,180,0,334.79
321.64,334.07,0.58,193,0,318.56
183.53,195.3,0.51,88,0,183.81
217.7,219.09,0.36,96,0,220.15
442.06,429.7,0.33,92,1,464.6
379.7,391.34,0.1,74,1,377.03
335.07,320.71,0.58,191,0,318.33
354.6,334.63,0.67,84,0,352.27
366.13,351.01,0.56,170,0,353.12
175.95,167.38,0.59,43,0,177.6
225.43,235.99,0.76,14,0,257.15
104.58,109.99,0.54,46,0,109.64
322.3,336.66,0.8,15,0,365.54
175.89,179.69,0.57,111,0,179.32
332.43,314.7,0.48,188,0,318.58
209.32,223.19,0.78,4,0,238.39
137.02,145.91,0.29,25,0,134.97
127.18,119.17,0.31,81,0,122.72
187.38,180.5,0.28,190,0,163.45
96.95,89.73,0.68,51,0,98.29
288.48,277.6,0.62,104,0,289.76
260.61,266.66,0.31,79,0,265.32
404.97,417.93,0.68,51,0,413.43
407.3,392.58,0.35,144,0,401.77
191.03,182.34,1.0,196,0,193.64
450.29,465.71,0.63,32,0,456.9
404.34,395.59,0.53,183,0,383.71
357.86,368.47,0.05,88,0,335.35
437.15,430.31,0.49,33,0,432.01
134.36,125.07,0.2,132,0,120.38
306.64,289.92,0.23,181,1,282.72
61.85,71.29,0.37,20,0,69.35
133.45,116.21,0.38,73,0,130.74
69.05,52.01,0.19,82,0,56.56
84.55,94.61,0.72,40,1,96.09
441.12,436.28,0.32,72,0,437.84
447.12,436.59,0.54,152,0,425.25
201.12,220.01,0.29,152,0,188.77
155.35,148.15,0.38,193,0,143.79
266.06,262.93,0.74,168,0,273.08
120.36,107.46,0.0,16,0,109.46
110.03,111.68,0.43,160,0,107.35
51.81,32.51,0.42,85,0,41.93
361.47,375.92,0.4,184,0,348.77
468.68,480.27,0.65,44,0,475.28
65.38,74.99,0.67,77,1,76.29
158.6,170.18,0.55,138,0,158.71
370.11,358.96,0.72,17,0,406.1
81.4,73.16,0.39,96,0,78.98
180.55,161.32,0.58,140,1,181.59
334.59,327.19,0.87,42,0,354.24
287.07,294.88,0.25,136,0,270.42
453.14,469.57,0.6,111,0,459.3
71.47,51.49,0.62,27,0,64.89
359.21,353.65,0.44,157,0,347.15
88.39,93.37,0.55,11,1,96.14
470.24,459.0,0.35,100,0,467.33
153.34,168.59,0.48,120,0,158.78
127.14,135.57,0.61,91,0,131.86
427.44,439.46,0.48,116,0,430.57
224.77,217.21,0.35,164,0,209.84
174.94,184.59,0.41,80,0,181.12
80.2,63.92,0.37,75,0,77.69
259.84,257.65,0.1,10,0,253.41
226.8,215.23,0.54,88,1,240.68
330.66,313.4,0.08,119,1,322.66
141.58,146.51,0.35,155,0,141.62
153.1,133.25,0.59,98,0,145.93
114.58,105.41,0.84,185,0,118.93
165.61,155.63,0.32,100,1,174.14
203.75,197.72,0.2,29,0,189.98
233.18,213.43,0.84,189,0,239.25
347.49,349.23,0.44,92,0,346.19
112.9,101.82,0.31,81,0,110.9
393.9,381.27,0.8,15,0,430.71
469.88,464.18,0.63,21,0,472.19
337.71,357.24,0.31,102,1,362.21
449.84,447.86,0.37,47,0,453.83
491.07,497.61,0.36,93,0,497.31
359.96,358.89,0.08,39,1,356.41
327.8,315.51,0.43,75,0,327.29
299.21,303.66,0.65,146,1,315.88
218.57,220.69,0.37,152,1,220.32
259.22,275.68,0.1,37,0,242.1
208.29,214.9,0.44,30,1,224.31
374.06,388.98,0.8,195,0,394.18
403.85,422.32,0.37,158,0,390.72
214.63,226.11,0.71,51,0,234.55
400.14,415.63,0.32,126,0,405.73
275.94,261.14,0.28,164,0,243.72
94.3,88.41,0.53,151,0,86.23
466.88,475.45,0.43,67,0,466.59
219.92,239.06,0.66,146,0,229.02
303.91,298.84,0.35,104,0,300.25
377.42,365.71,0.28,157,0,339.65
268.81,287.28,0.93,172,0,283.0
437.28,438.8,0.56,67,0,434.69
487.96,470.95,0.82,79,1,550.37
123.52,125.63,0.82,107,0,131.64
493.48,474.53,0.12,3,0,464.26
481.01,488.8,0.74,76,0,521.13
103.86,89.48,0.26,39,0,92.07
99.95,89.53,0.72,151,0,100.96
76.87,90.81,0.49,182,0,75.15
127.48,136.52,0.79,188,0,139.06
407.86,417.88,0.44,86,0,411.15
105.3,117.93,0.61,102,0,106.25
251.82,252.8,0.45,126,1,267.7
167.21,150.27,0.53,117,0,164.44
198.19,201.63,0.37,82,1,215.17
297.59,282.32,0.43,117,0,294.64
468.92,468.91,0.48,100,0,469.44
83.79,88.39,0.53,7,0,88.96
231.51,224.99,0.68,195,0,220.64
79.4,61.66,0.78,79,1,79.68
476.54,492.5,0.44,150,1,507.72
268.35,261.42,0.39,187,0,260.62
165.21,175.02,0.26,24,0,154.92
241.19,241.47,0.5,54,0,245.83
289.95,288.44,0.47,67,1,304.73
366.83,374.65,0.33,6,0,380.46
386.73,375.26,0.46,123,0,384.08
336.84,340.24,0.5,110,0,337.87
294.44,294.91,0.62,164,0,283.76
229.09,241.93,0.5,87,0,228.31
241.87,239.19,0.18,189,0,212.89
194.15,204.94,0.44,163,0,189.46
335.52,336.37,0.54,198,0,324.92
175.74,169.36,0.09,27,1,169.8
170.59,162.36,0.58,35,0,170.89
79.25,59.84,0.81,169,0,78.0
416.8,430.88,0.64,96,0,419.27
352.07,332.07,0.57,195,1,348.81
459.37,444.33,0.55,127,0,456.28
416.07,407.55,0.73,50,0,442.79
221.5,226.03,0.67,100,0,219.14
174.05,163.42,0.16,127,0,161.36
93.88,93.44,0.53,7,0,94.62
493.46,483.93,0.51,73,0,490.69
348.42,364.42,0.81,10,0,390.83
315.31,302.51,0.26,182,0,278.55
51.89,42.73,0.49,66,0,53.32
262.8,276.75,0.41,94,0,270.02
288.4,275.46,0.14,32,0,265.86
475.32,473.92,0.52,197,0,456.94
426.08,423.14,0.45,123,0,421.29
313.97,319.31,0.62,32,0,319.63
179.85,165.66,0.7,53,1,190.43
213.75,226.64,0.48,182,0,212.46
350.32,338.37,0.52,151,0,337.56
118.77,106.57,0.63,183,0,107.61
482.22,471.5,0.36,81,1,510.08
346.76,341.53,0.43,150,0,349.43
296.08,295.01,0.87,164,0,304.63
57.18,37.7,0.37,142,1,51.97
463.61,455.79,0.54,26,0,461.83
429.29,409.96,0.52,87,0,422.56
283.9,280.82,0.21,167,0,255.11
420.01,422.87,0.43,20,0,424.23
240.03,248.79,0.62,198,0,233.26
116.38,112.32,0.29,35,0,111.61
379.42,362.46,0.38,194,0,359.61
174.94,162.38,0.82,115,0,186.64
148.67,156.94,0.38,148,0,154.57
304.67,289.85,0.71,148,0,324.83
255.46,253.85,0.25,21,0,235.26
423.26,423.42,0.0,131,1,417.54
440.27,446.5,0.52,23,0,438.28
496.87,478.24,0.29,132,0,452.96
114.09,100.1,0.12,30,0,97.25
80.36,63.77,0.71,19,0,87.76
226.04,221.52,0.47,145,0,228.17
462.19,447.11,0.07,75,0,427.14
243.97,247.8,0.54,181,1,248.66
398.65,395.53,0.47,44,0,401.67
345.53,365.35,0.37,188,1,353.14
176.11,171.1,0.7,27,0,179.09
323.12,312.8,0.77,197,0,327.77
224.37,212.21,0.73,181,1,240.92
215.06,206.44,0.92,190,0,220.27
341.78,333.67,0.41,137,0,334.76
452.76,438.63,0.55,19,0,467.04
156.9,151.0,0.42,179,0,147.46
467.56,467.64,0.36,4,1,512.13
267.27,282.04,0.54,137,0,269.3
238.91,235.63,0.39,22,0,236.6
433.59,450.01,0.28,140,0,406.12
440.56,437.71,0.34,143,0,441.43
332.69,337.58,0.36,176,1,342.08
145.67,160.38,0.61,10,0,153.59
434.2,434.19,0.4,189,1,438.74
452.65,445.04,0.63,133,0,446.68
272.68,281.97,0.38,190,1,276.77
354.41,344.24,0.91,67,0,374.84
70.85,67.96,0.49,56,1,74.01
179.2,190.52,0.63,58,0,180.84
227.65,230.96,0.84,105,0,240.62
378.65,390.44,0.52,110,0,382.47
143.74,138.71,0.36,91,0,139.43
286.88,291.44,0.64,90,0,288.53
205.32,221.78,0.25,24,0,194.87
492.98,478.29,0.43,140,0,485.14
346.88,351.2,0.54,60,0,343.56
339.48,327.27,0.38,4,0,352.42
207.88,200.0,0.14,30,0,193.75
261.47,271.12,0.52,44,0,259.59
290.51,290.18,0.75,3,0,317.4
95.8,87.44,0.29,153,0,81.29
294.45,285.12,0.38,13,0,302.02
361.92,350.23,0.33,139,0,356.72
480.9,490.99,0.68,9,1,534.02
95.57,99.83,0.48,74,1,104.27
205.48,194.75,0.39,113,0,206.64
214.1,230.68,0.31,64,0,223.68
259.49,245.93,0.55,65,0,257.52
299.68,290.07,0.42,23,0,295.62
65.04,80.14,0.8,0,0,72.09
257.22,258.13,0.41,29,0,256.82
117.44,128.64,0.22,25,0,113.47
135.91,126.01,0.5,16,1,142.02
182.58,178.99,0.52,100,0,179.94
333.05,323.1,0.52,126,1,347.17
305.93,318.35,0.59,122,0,307.94
325.53,339.14,0.42,75,0,330.26
143.04,148.9,0.8,138,1,160.01
80.03,76.03,0.56,116,0,74.77
477.27,461.49,0.39,82,0,477.08
119.67,110.55,0.32,72,0,119.05
228.85,216.19,0.71,170,1,241.32
291.71,299.6,0.24,4,0,283.76
381.59,372.24,0.52,13,0,389.67
245.7,226.51,0.54,84,0,238.46
405.73,413.57,0.12,24,0,376.83
486.54,496.01,0.69,174,1,494.31
369.03,368.11,0.56,64,0,364.92
304.08,304.09,0.88,22,1,346.89
214.0,218.14,0.32,110,0,218.5
251.36,239.03,0.47,148,0,246.59
326.59,337.76,0.4,160,0,318.31
228.59,244.29,0.58,92,0,230.37
184.41,168.71,0.87,56,1,206.39
369.73,368.84,0.53,121,0,368.39
171.52,153.54,0.34,106,0,162.21
56.54,50.15,0.7,174,0,51.19
455.52,440.46,0.65,47,1,476.16
244.91,235.94,0.8,93,0,258.3
262.73,250.72,0.48,149,0,262.78
204.24,207.95,0.82,56,0,215.46
476.32,489.76,0.53,70,1,502.43
369.25,355.39,0.49,102,0,364.77
105.63,86.33,0.45,174,0,98.72
447.57,439.51,0.63,165,1,449.36
454.68,470.31,0.6,42,0,457.86
279.71,282.02,0.94,57,0,300.44
331.25,314.14,0.79,197,0,336.8
104.33,118.4,0.64,58,0,110.8
217.16,201.38,0.76,125,0,229.28
366.54,347.58,0.74,112,0,384.46
268.7,284.5,0.7,65,1,311.94
166.5,178.67,0.82,183,0,172.08
459.04,456.12,0.49,24,0,459.06
119.88,113.12,0.51,102,0,121.64
418.72,417.57,0.82,113,0,445.09
76.99,67.3,0.77,27,0,78.02
220.65,220.14,0.6,12,0,224.45
375.04,392.01,0.39,86,0,378.21
357.96,359.14,0.66,63,0,356.53
150.09,139.55,0.58,88,1,153.3
241.15,225.35,0.23,146,0,215.29
376.32,384.78,0.42,168,0,361.7
236.85,251.15,0.35,179,0,231.56
251.74,264.76,0.56,8,0,265.64
467.49,450.16,0.62,155,0,445.69
164.52,146.37,0.47,197,0,149.36
222.28,207.54,0.5,140,1,234.09
399.36,399.67,0.19,158,1,374.31
238.96,240.55,0.04,79,0,226.13
454.57,453.29,0.61,18,1,496.89
293.91,300.62,0.8,49,0,313.4
266.27,275.81,0.27,55,0,249.35
313.53,313.53,0.44,66,0,317.81
290.39,297.95,1.0,71,0,313.46
427.96,423.29,0.44,58,1,451.49
73.36,74.93,0.52,183,0,73.67
318.18,309.88,0.35,97,0,316.21
76.18,74.52,0.54,7,0,74.99
252.54,237.61,0.42,21,0,249.35
135.48,134.76,0.46,66,1,140.26
86.26,103.26,0.08,57,0,88.65
181.55,196.49,0.61,95,0,186.08
387.57,399.7,0.5,5,0,406.86
349.73,339.78,0.66,119,0,343.68
491.74,478.88,0.56,141,0,487.97
241.01,238.23,0.36,110,0,236.49
480.25,492.05,0.4,70,0,481.93
116.23,129.07,0.73,172,0,124.8
315.09,331.42,0.3,154,0,306.4
314.98,312.25,0.37,165,0,301.57
295.95,302.53,0.17,126,0,272.97
86.94,69.19,0.57,148,1,83.31
427.14,425.35,0.57,152,0,414.33
340.07,320.75,0.34,37,0,336.1
54.73,47.16,0.08,2,0,52.3
278.77,280.13,0.54,49,0,275.84
182.52,181.25,0.46,23,0,177.65
273.74,267.61,0.76,159,0,283.48
67.89,66.91,0.23,145,1,63.45
318.3,324.51,0.43,47,0,320.18
172.09,188.69,0.65,129,0,174.54
228.44,247.88,0.8,93,0,254.08
425.9,411.32,0.39,108,0,423.33
239.57,220.59,0.53,29,0,229.97
289.0,275.24,0.71,115,0,303.02
498.97,497.06,0.84,21,0,533.65
297.53,316.89,0.83,27,0,325.32
287.1,285.2,0.7,113,0,307.41
260.95,246.62,0.55,33,0,254.1
391.59,381.61,0.84,113,0,416.47
433.67,448.66,0.35,97,0,437.35
317.58,301.87,0.51,19,0,328.18
467.65,472.26,0.8,122,0,504.25
195.42,207.38,0.19,161,0,177.67
337.11,323.99,0.23,103,0,307.78
328.94,313.52,0.53,161,1,326.1
490.3,488.8,0.74,137,1,552.26
289.54,286.75,0.68,112,0,291.4
272.08,274.35,0.37,27,0,277.14
109.01,89.54,0.16,77,0,98.29
264.72,253.88,0.11,68,0,241.57
479.91,491.57,0.27,117,0,454.62
494.81,490.75,0.35,147,0,491.92
490.43,481.29,0.53,94,0,490.63
247.88,235.67,0.73,179,0,255.36
390.71,377.17,0.17,43,0,356.29
173.83,163.0,0.68,55,1,175.77
261.55,272.36,0.5,40,0,268.61
370.07,363.52,0.55,99,0,368.71
447.48,433.92,0.0,82,0,414.72
264.82,247.74,0.56,6,0,265.36
448.13,433.53,0.32,124,0,445.88
312.84,294.86,0.39,79,0,308.31
391.21,398.8,0.38,98,0,392.35
320.56,314.93,0.6,31,1,336.58
299.23,283.66,0.23,174,1,282.52
378.57,380.39,0.79,147,0,406.54
81.36,66.83,0.0,183,1,71.88
157.76,142.38,0.57,163,0,150.94
471.08,466.68,0.22,155,0,422.51
448.51,431.04,0.54,82,0,444.33
314.42,306.22,0.42,196,1,315.64
341.64,353.12,0.75,8,0,385.87
256.3,253.61,0.29,147,1,247.98
435.81,419.38,0.5,117,0,428.03
439.33,452.22,0.62,116,0,445.67
50.32,40.62,0.17,139,1,45.66
404.95,401.25,0.64,34,0,401.3
447.47,438.95,0.51,98,1,468.19
435.35,422.24,0.56,146,0,432.24
328.39,314.59,0.44,7,1,355.29
430.41,435.97,0.28,191,0,390.27
414.1,426.57,0.46,113,1,436.48
478.64,461.53,0.37,197,0,457.27
389.49,394.86,0.65,6,1,424.23
455.61,454.9,0.66,93,1,478.3
380.05,391.45,0.86,132,0,412.4
82.4,82.7,0.37,133,0,82.29
353.25,340.68,0.56,108,0,347.93
366.3,373.58,0.69,59,0,365.18
476.45,465.29,0.48,101,0,470.42
426.6,413.59,0.49,99,0,417.89
134.04,130.64,0.48,138,0,131.61
93.04,79.26,0.38,12,0,88.27
445.98,443.73,0.55,111,0,445.0
312.39,327.79,0.27,75,0,291.47
245.11,234.04,0.0,110,0,226.89
86.62,81.08,0.45,119,0,80.34
245.31,227.02,0.43,81,0,236.8
73.02,56.65,0.46,5,0,68.94
289.79,270.06,0.76,122,0,303.11
275.71,256.73,0.07,6,0,263.01
213.28,212.56,0.66,1,0,217.12
278.13,288.27,0.44,59,1,293.06
119.65,123.92,0.4,105,0,116.18
102.42,120.12,0.6,91,0,111.19
178.1,193.61,0.39,138,0,180.89
161.99,162.21,0.59,134,0,161.55
325.75,309.64,0.47,159,0,313.79
442.14,437.85,0.21,178,0,391.05
240.19,236.22,0.88,92,0,255.98
217.33,226.33,0.24,120,1,218.46
73.49,76.02,0.13,137,0,65.01
70.99,86.43,0.28,99,0,68.79
70.0,54.67,0.72,103,0,66.85
220.27,214.09,0.66,88,0,223.39
481.58,465.68,0.64,3,1,517.51
372.82,358.42,0.55,166,1,379.77
142.25,124.06,0.7,90,0,146.73
499.73,498.21,0.47,124,0,503.43
249.9,264.88,0.32,80,0,249.75
99.14,84.15,0.53,9,0,93.31
206.12,203.52,0.44,43,0,208.6
123.21,111.78,0.44,89,0,115.56
259.96,275.52,0.48,41,1,283.41
485.58,498.97,0.23,47,0,457.06
328.39,310.6,0.65,9,0,331.62
66.99,60.8,0.24,131,0,64.34
315.52,308.66,0.41,151,0,305.44
78.56,93.38,0.63,69,1,91.68
370.19,385.87,0.67,147,0,371.35
400.02,419.98,0.78,119,0,431.35
254.58,247.18,0.53,60,0,254.84
335.9,352.01,0.61,172,1,348.26
252.7,234.82,0.61,155,0,243.18
432.1,449.21,0.58,190,1,442.99
351.0,339.23,0.53,152,0,332.0
91.84,97.2,0.36,155,0,86.27
160.84,163.04,0.59,130,0,159.8
422.37,441.95,0.31,87,0,426.79
290.57,272.68,0.68,68,0,287.0
215.55,224.58,0.74,58,1,251.1
414.59,429.74,0.5,53,0,414.29
196.64,210.1,0.49,7,0,210.58
130.57,150.06,0.65,191,0,136.7
324.4,326.59,0.69,165,1,330.04
191.92,176.21,0.72,83,0,204.0
145.29,133.27,0.18,168,0,122.26
434.61,417.95,0.62,86,0,424.74
378.99,369.0,0.38,196,0,359.81
454.61,447.54,0.4,63,0,455.26
244.62,255.55,0.74,104,0,260.24
232.82,227.41,0.49,82,0,226.79
196.53,198.8,0.56,27,0,200.12
362.27,355.47,0.26,167,0,325.47
81.86,95.17,0.24,113,1,83.57
330.44,344.74,0.68,147,0,335.85
195.14,190.51,0.45,88,0,195.23
338.72,347.85,0.69,142,0,337.34
389.13,382.35,0.51,43,0,385.41
59.07,50.89,0.77,100,0,58.34
